File Name,Case ID,Sample ID,Sample Type
90d6192c-bc74-466e-968d-fc8d91d29f23.FPKM.txt,TCGA-D9-A1JX,TCGA-D9-A1JX-06A,Metastatic
d7aa7724-8435-4b08-b4b2-ea0eb86ea184.FPKM.txt,TCGA-FS-A4FB,TCGA-FS-A4FB-06A,Metastatic
9d6e0aaf-5b49-4e0f-9fbc-1e9b932ce1c0.FPKM.txt,TCGA-EB-A3XE,TCGA-EB-A3XE-01A,Primary Tumor
a42ebe27-04a2-4817-804b-b3be8eef1f30.FPKM.txt,TCGA-WE-A8JZ,TCGA-WE-A8JZ-06A,Metastatic
4667aded-fa48-493e-8cec-308648b0bb9b.FPKM.txt,TCGA-EE-A29C,TCGA-EE-A29C-06A,Metastatic
7c371221-a9c2-442c-80ca-5dc4b52ce5fb.FPKM.txt,TCGA-FR-A3YN,TCGA-FR-A3YN-06A,Metastatic
f959f0c8-c6be-4601-817a-ee24a17b4432.FPKM.txt,TCGA-EB-A431,TCGA-EB-A431-01A,Primary Tumor
7a241ae9-e218-4479-8096-d855cf3e8565.FPKM.txt,TCGA-ER-A3PL,TCGA-ER-A3PL-06A,Metastatic
3ffb82ad-4a30-4ccd-888c-105144f97b8a.FPKM.txt,TCGA-D3-A2J7,TCGA-D3-A2J7-06A,Metastatic
3881c1d8-366f-49de-a5a5-5b0fef4d5fcc.FPKM.txt,TCGA-BF-AAP0,TCGA-BF-AAP0-06A,Metastatic
fa8b5c6a-0ad9-44b1-baba-440fdccbb828.FPKM.txt,TCGA-D3-A2JB,TCGA-D3-A2JB-06A,Metastatic
f3f24252-17e5-48f0-b917-88aef604d367.FPKM.txt,TCGA-EB-A97M,TCGA-EB-A97M-01A,Primary Tumor
4b3d28dc-1f2f-4fae-bfc7-3cca1e439a9f.FPKM.txt,TCGA-GN-A9SD,TCGA-GN-A9SD-06A,Metastatic
e4f35921-2d29-421a-91e4-5e06c7f851ec.FPKM.txt,TCGA-EE-A2A2,TCGA-EE-A2A2-06A,Metastatic
878c40ea-aa15-425d-a88f-7c5dae419a49.FPKM.txt,TCGA-EE-A2GC,TCGA-EE-A2GC-06A,Metastatic
875a4b3a-9c4f-44fe-b34c-56c9faa7e28d.FPKM.txt,TCGA-D3-A5GN,TCGA-D3-A5GN-06A,Metastatic
bc862e6a-be57-44a6-8429-9f8948b0a91d.FPKM.txt,TCGA-BF-AAP4,TCGA-BF-AAP4-01A,Primary Tumor
bb38d854-bc27-4143-a7b0-e25181492dfa.FPKM.txt,TCGA-D3-A8GI,TCGA-D3-A8GI-06A,Metastatic
1ca44e12-b515-4d1a-8835-26df82e58104.FPKM.txt,TCGA-D9-A6EC,TCGA-D9-A6EC-06A,Metastatic
1ab1c603-74a7-42b6-afd4-96b008e3f187.FPKM.txt,TCGA-EB-A44O,TCGA-EB-A44O-01A,Primary Tumor
2c37d6e9-5966-46c1-a652-a4860f0412a0.FPKM.txt,TCGA-D3-A1QA,TCGA-D3-A1QA-07A,Additional Metastatic
50dac4be-80dd-4658-a1fa-eac44c1a858c.FPKM.txt,TCGA-FS-A4F5,TCGA-FS-A4F5-06A,Metastatic
47efad89-24a3-4864-8a60-9315167f304f.FPKM.txt,TCGA-EE-A2ML,TCGA-EE-A2ML-06A,Metastatic
2f7593bf-25b3-41db-a04c-2f0e38332762.FPKM.txt,TCGA-EE-A20H,TCGA-EE-A20H-06A,Metastatic
e7fbce32-faef-4faf-b479-94c16801c7a3.FPKM.txt,TCGA-D9-A6EG,TCGA-D9-A6EG-06A,Metastatic
eda5d4d8-81cf-464e-92c9-8e91026ec326.FPKM.txt,TCGA-3N-A9WC,TCGA-3N-A9WC-06A,Metastatic
00e2c524-8a29-46d7-bf88-ed5f9c3dcf32.FPKM.txt,TCGA-FS-A1YW,TCGA-FS-A1YW-06A,Metastatic
8496c9b5-7bb4-4a3d-97bd-91c0d98417aa.FPKM.txt,TCGA-XV-AAZV,TCGA-XV-AAZV-01A,Primary Tumor
95477845-1365-46a6-8c95-8f1ef05ddd0d.FPKM.txt,TCGA-EE-A29N,TCGA-EE-A29N-06A,Metastatic
0d9f2953-424e-4008-bd7d-719a7e7ef4a1.FPKM.txt,TCGA-GN-A264,TCGA-GN-A264-06A,Metastatic
ae97fce3-191b-45b9-8b00-d33790473b5a.FPKM.txt,TCGA-FR-A8YE,TCGA-FR-A8YE-06A,Metastatic
30d385a8-c4dd-463e-8ef0-091a3a6bbf68.FPKM.txt,TCGA-FW-A3TV,TCGA-FW-A3TV-06A,Metastatic
9eef512c-1b7e-4ae5-b0d8-d9d6884dd706.FPKM.txt,TCGA-ER-A196,TCGA-ER-A196-01A,Primary Tumor
d7ac1c65-c9bd-4641-8e54-75280c2b5050.FPKM.txt,TCGA-D3-A8GC,TCGA-D3-A8GC-06A,Metastatic
ac37405d-dfae-4733-bbe6-157d7657023c.FPKM.txt,TCGA-EE-A3JD,TCGA-EE-A3JD-06A,Metastatic
9c17af03-69e5-4bbb-9b09-78969279fcb8.FPKM.txt,TCGA-EB-A4IS,TCGA-EB-A4IS-01A,Primary Tumor
3d2546c7-6828-4030-9737-eb5e6bc7b7ff.FPKM.txt,TCGA-YD-A9TB,TCGA-YD-A9TB-06A,Metastatic
12ed3585-6316-4cb5-8c83-5c99233b82a4.FPKM.txt,TCGA-D3-A3MV,TCGA-D3-A3MV-06A,Metastatic
ccad0ea3-7eb2-4ad2-b4c6-5b66f8cbb59a.FPKM.txt,TCGA-FS-A1ZU,TCGA-FS-A1ZU-06A,Metastatic
f311b81e-f58e-4dac-be2d-5a39c19399ac.FPKM.txt,TCGA-QB-A6FS,TCGA-QB-A6FS-06A,Metastatic
d79aad6b-f80d-4e0c-98f8-f367a4357e0c.FPKM.txt,TCGA-EB-A24D,TCGA-EB-A24D-01A,Primary Tumor
d1463bd7-8432-4e7d-b92b-eb8fc1f72be1.FPKM.txt,TCGA-EE-A2MI,TCGA-EE-A2MI-06A,Metastatic
8a8f85e4-e81a-4ef2-9a7e-ff2ca8ad71a9.FPKM.txt,TCGA-HR-A2OG,TCGA-HR-A2OG-06A,Metastatic
ae9aa4d6-f66e-496b-b20e-dc987df974ee.FPKM.txt,TCGA-EB-A42Y,TCGA-EB-A42Y-01A,Primary Tumor
10651a27-351f-4909-b265-24e9f39814ae.FPKM.txt,TCGA-FR-A3YO,TCGA-FR-A3YO-06A,Metastatic
ac6098f3-b03b-4fd2-a214-cab070b2ccbd.FPKM.txt,TCGA-D3-A51K,TCGA-D3-A51K-06A,Metastatic
bf730223-b18f-46ef-b9b9-c94ee729aedb.FPKM.txt,TCGA-D3-A8GQ,TCGA-D3-A8GQ-06A,Metastatic
6bc67d0e-2e5f-4a37-9c43-d11c7fea7452.FPKM.txt,TCGA-ER-A19B,TCGA-ER-A19B-06A,Metastatic
34f55550-1a7b-4ef1-8115-a3636c13db6d.FPKM.txt,TCGA-D3-A2JN,TCGA-D3-A2JN-06A,Metastatic
d924d2d8-60ba-4601-b2d3-7faddfc2ce05.FPKM.txt,TCGA-EE-A2M5,TCGA-EE-A2M5-06A,Metastatic
8a4d662e-e7ec-4c31-bad3-607efaf3ea00.FPKM.txt,TCGA-EE-A2MM,TCGA-EE-A2MM-06A,Metastatic
140c9bd5-8368-47ea-b310-d98d6f84566d.FPKM.txt,TCGA-DA-A1I5,TCGA-DA-A1I5-06A,Metastatic
bc9887f1-081f-4291-bd05-dca184787b9c.FPKM.txt,TCGA-EE-A29M,TCGA-EE-A29M-06A,Metastatic
35cc1067-36ac-4991-b6f6-14ac4c4c4c87.FPKM.txt,TCGA-BF-AAP2,TCGA-BF-AAP2-01A,Primary Tumor
f8f9da4d-0d27-4f93-894d-a93b9968ac0e.FPKM.txt,TCGA-GN-A4U4,TCGA-GN-A4U4-06A,Metastatic
f238acf0-63e6-467d-ad24-c51b4207b58a.FPKM.txt,TCGA-BF-AAP8,TCGA-BF-AAP8-01A,Primary Tumor
61c6e540-f3f0-45e4-ac26-276677b7da74.FPKM.txt,TCGA-FS-A1ZH,TCGA-FS-A1ZH-06A,Metastatic
1c9740fc-2a6a-4905-bdc0-f6d2b7be6329.FPKM.txt,TCGA-D9-A4Z2,TCGA-D9-A4Z2-01A,Primary Tumor
fc54f07a-f3a6-4765-9fa0-f8b14d421adc.FPKM.txt,TCGA-YG-AA3P,TCGA-YG-AA3P-06A,Metastatic
488667c2-ceb1-4be2-9d9b-ae9f50caf1d3.FPKM.txt,TCGA-DA-A1I8,TCGA-DA-A1I8-06A,Metastatic
b918506c-5bcc-4bf7-a97a-c049dd53551b.FPKM.txt,TCGA-ER-A2NH,TCGA-ER-A2NH-06A,Metastatic
7ea980bb-9a4f-4adf-bebd-9c7c56cc5651.FPKM.txt,TCGA-XV-A9VZ,TCGA-XV-A9VZ-01A,Primary Tumor
677291bf-6149-4c97-b958-dd2b0219bfe5.FPKM.txt,TCGA-ER-A19L,TCGA-ER-A19L-06A,Metastatic
c8110d62-3184-468a-a1e0-f5bb7fc24e07.FPKM.txt,TCGA-EB-A4OY,TCGA-EB-A4OY-01A,Primary Tumor
8ca7bfb1-304a-4b4f-8911-ce77f808e7dc.FPKM.txt,TCGA-D9-A4Z3,TCGA-D9-A4Z3-01A,Primary Tumor
bcc52bb7-9c00-42cc-a31a-fb86b00ef089.FPKM.txt,TCGA-D3-A51J,TCGA-D3-A51J-06A,Metastatic
03d7e445-0cb1-43a8-8e50-72a876633bc1.FPKM.txt,TCGA-GN-A263,TCGA-GN-A263-01A,Primary Tumor
fcce9f90-0ade-4329-8c38-135139f94293.FPKM.txt,TCGA-D3-A5GT,TCGA-D3-A5GT-01A,Primary Tumor
7b75a0ed-5110-47c9-ac66-e46112932400.FPKM.txt,TCGA-D3-A3C8,TCGA-D3-A3C8-06A,Metastatic
a11c6832-ea15-4d13-b5aa-d844b60edad2.FPKM.txt,TCGA-EE-A2MD,TCGA-EE-A2MD-06A,Metastatic
ef45e407-4458-469d-8b13-5b8f79c2e7ff.FPKM.txt,TCGA-EE-A185,TCGA-EE-A185-06A,Metastatic
25e2a15b-16b4-48dd-a983-4ddf6a6a418e.FPKM.txt,TCGA-EE-A183,TCGA-EE-A183-06A,Metastatic
9cc93369-3cc7-4293-9f42-a997c26243c9.FPKM.txt,TCGA-3N-A9WB,TCGA-3N-A9WB-06A,Metastatic
277c1b56-fe35-4690-8efd-1e8c6cd04370.FPKM.txt,TCGA-EE-A3AD,TCGA-EE-A3AD-06A,Metastatic
9ea6fa36-f1a0-4610-a300-c11aa7ab39cf.FPKM.txt,TCGA-EE-A3AB,TCGA-EE-A3AB-06A,Metastatic
f80a155e-b286-4030-875d-9254c9c83cd8.FPKM.txt,TCGA-EE-A20C,TCGA-EE-A20C-06A,Metastatic
fd154f79-d222-4849-8a78-d4da41850efd.FPKM.txt,TCGA-EB-A6QZ,TCGA-EB-A6QZ-01A,Primary Tumor
02262d0f-84d4-4683-80a4-48c890313132.FPKM.txt,TCGA-ER-A3ET,TCGA-ER-A3ET-06A,Metastatic
d9cf594b-b44d-40d1-a9d6-2cb80abd4595.FPKM.txt,TCGA-FS-A1ZA,TCGA-FS-A1ZA-06A,Metastatic
de38c7af-999b-4593-8e37-a0b391884240.FPKM.txt,TCGA-FS-A1ZT,TCGA-FS-A1ZT-06A,Metastatic
c64d1d92-d8e9-491f-a408-9f81428987b3.FPKM.txt,TCGA-DA-A1IB,TCGA-DA-A1IB-06A,Metastatic
7204b2f7-827b-4fcf-90a3-b11aca69a97a.FPKM.txt,TCGA-FS-A1ZC,TCGA-FS-A1ZC-06A,Metastatic
3740ed53-ea92-47a5-b46e-986f026a4ce3.FPKM.txt,TCGA-DA-A1HY,TCGA-DA-A1HY-06A,Metastatic
22632bc1-36bc-4ee8-b05f-87d0e33c2166.FPKM.txt,TCGA-D3-A8GJ,TCGA-D3-A8GJ-06A,Metastatic
a984e576-5aad-4389-93bd-71476a46641f.FPKM.txt,TCGA-3N-A9WD,TCGA-3N-A9WD-06A,Metastatic
11dacb6b-6600-41ba-852b-ff81556458e3.FPKM.txt,TCGA-D3-A8GL,TCGA-D3-A8GL-06A,Metastatic
7b50493c-0691-4612-9721-d8cce38e847b.FPKM.txt,TCGA-FS-A1ZE,TCGA-FS-A1ZE-06A,Metastatic
560da967-7304-4c94-8d03-0fa10f4ae7eb.FPKM.txt,TCGA-DA-A95V,TCGA-DA-A95V-06A,Metastatic
7f6c362b-f4ec-468c-97d3-ba6f630aa52a.FPKM.txt,TCGA-W3-AA1V,TCGA-W3-AA1V-06B,Metastatic
5a1f0513-0e61-4d87-bbc8-1bf0fc75881c.FPKM.txt,TCGA-EB-A82B,TCGA-EB-A82B-01A,Primary Tumor
b177f09d-0b04-43eb-8cbf-5c280be6223a.FPKM.txt,TCGA-EB-A5VV,TCGA-EB-A5VV-06A,Metastatic
a6523d71-b9d7-4562-9986-4115f22bbb1e.FPKM.txt,TCGA-D3-A3CE,TCGA-D3-A3CE-06A,Metastatic
6b19ce18-911c-4d18-adb0-c3e433ec53bb.FPKM.txt,TCGA-EE-A3AC,TCGA-EE-A3AC-06A,Metastatic
422d6f92-793c-4784-8895-32a8b56da1fb.FPKM.txt,TCGA-IH-A3EA,TCGA-IH-A3EA-01A,Primary Tumor
fe16e32b-ce86-4136-9a8b-9cafe102970f.FPKM.txt,TCGA-ER-A19F,TCGA-ER-A19F-06A,Metastatic
35e53aa3-e866-4bbf-90b2-7fde21e34767.FPKM.txt,TCGA-EE-A2ME,TCGA-EE-A2ME-06A,Metastatic
146e8ee0-989d-4c8e-98fa-d40c89c27dd9.FPKM.txt,TCGA-FR-A7U8,TCGA-FR-A7U8-06A,Metastatic
47016973-023f-41de-927d-0df1e0d1789e.FPKM.txt,TCGA-EE-A3JA,TCGA-EE-A3JA-06A,Metastatic
59263847-1392-47d1-912c-d56c9da49e5c.FPKM.txt,TCGA-GN-A266,TCGA-GN-A266-06A,Metastatic
d864342f-43bc-4874-9d68-d3e4b886fd8d.FPKM.txt,TCGA-W3-A824,TCGA-W3-A824-06A,Metastatic
f8dd2f44-5b20-43fa-8686-aa4e2602c5ab.FPKM.txt,TCGA-EB-A51B,TCGA-EB-A51B-01A,Primary Tumor
b363d8f4-1878-4781-a619-245ada710327.FPKM.txt,TCGA-EE-A29R,TCGA-EE-A29R-06A,Metastatic
2117d7f3-ed36-4083-aa33-6a231a5ff4cd.FPKM.txt,TCGA-EB-A82C,TCGA-EB-A82C-01A,Primary Tumor
8d7f271a-2dab-4aca-83d5-12904d94cc5c.FPKM.txt,TCGA-ER-A197,TCGA-ER-A197-06A,Metastatic
b0340ccb-b61e-46d9-8263-fd16aa80625a.FPKM.txt,TCGA-ER-A19D,TCGA-ER-A19D-06A,Metastatic
07f2753b-1e28-4703-a734-312be3391911.FPKM.txt,TCGA-EE-A2A1,TCGA-EE-A2A1-06A,Metastatic
58c611b5-ef21-4233-bdfd-5b101cb13052.FPKM.txt,TCGA-EB-A5UN,TCGA-EB-A5UN-06A,Metastatic
191b8082-a1a3-476c-befb-17564c484bc6.FPKM.txt,TCGA-HR-A2OH,TCGA-HR-A2OH-06A,Metastatic
0860ef52-bd40-42b9-9bcf-fe36be688c38.FPKM.txt,TCGA-FS-A1ZB,TCGA-FS-A1ZB-06A,Metastatic
3b0c5062-fe86-49d7-a47e-4c3378c2a11a.FPKM.txt,TCGA-EE-A29B,TCGA-EE-A29B-06A,Metastatic
9b7db555-eb53-44ed-aa55-82e79e5b1bd8.FPKM.txt,TCGA-DA-A3F2,TCGA-DA-A3F2-06A,Metastatic
55b1a302-94fd-4067-a75b-825b69049eb1.FPKM.txt,TCGA-BF-A1PV,TCGA-BF-A1PV-01A,Primary Tumor
1b09aa4b-117d-4ab2-ae45-c0d48da7bd54.FPKM.txt,TCGA-EE-A2MQ,TCGA-EE-A2MQ-06A,Metastatic
6e521f1c-950a-41d3-b9ed-cb701d7d33da.FPKM.txt,TCGA-EB-A5FP,TCGA-EB-A5FP-01A,Primary Tumor
10e0082e-b252-4372-983d-5d75c29c7ced.FPKM.txt,TCGA-DA-A1I1,TCGA-DA-A1I1-06A,Metastatic
99457330-ea28-4d2b-9ced-abf84024d8c2.FPKM.txt,TCGA-D3-A3ML,TCGA-D3-A3ML-06A,Metastatic
5acb5589-fba6-4570-ad43-2cc7a26b2336.FPKM.txt,TCGA-EE-A3J5,TCGA-EE-A3J5-06A,Metastatic
46abdbb3-2986-4c8e-aad6-d57a7775bbbd.FPKM.txt,TCGA-EE-A3JH,TCGA-EE-A3JH-06A,Metastatic
50124e50-c346-49b6-a493-d9114a7a05cb.FPKM.txt,TCGA-XV-A9W2,TCGA-XV-A9W2-01A,Primary Tumor
ad165038-c75c-4352-9cb3-b7fd8790d7c7.FPKM.txt,TCGA-EB-A3Y7,TCGA-EB-A3Y7-01A,Primary Tumor
42016929-9d4d-4125-b2f2-4b472c3fd772.FPKM.txt,TCGA-EE-A2GI,TCGA-EE-A2GI-06A,Metastatic
b052809a-24cc-4e79-bc86-47c4b9cf1d11.FPKM.txt,TCGA-D3-A1Q5,TCGA-D3-A1Q5-06A,Metastatic
af52f284-f541-49ed-898e-eca29f032c73.FPKM.txt,TCGA-D3-A8GB,TCGA-D3-A8GB-06A,Metastatic
11d18719-8168-4d05-9dff-8305c0d8db55.FPKM.txt,TCGA-BF-A1PU,TCGA-BF-A1PU-01A,Primary Tumor
8629eea4-710b-4f37-ab7f-afa5276d8712.FPKM.txt,TCGA-EE-A2GP,TCGA-EE-A2GP-06A,Metastatic
75a36e71-400d-46a5-93b0-7813cf0595ea.FPKM.txt,TCGA-BF-A5EO,TCGA-BF-A5EO-01A,Primary Tumor
606312ce-9729-4adf-90f9-7fb2febf4dae.FPKM.txt,TCGA-YD-A9TA,TCGA-YD-A9TA-06A,Metastatic
80b5f1bb-3134-438d-8918-b63c73a44e0f.FPKM.txt,TCGA-FS-A1ZR,TCGA-FS-A1ZR-06A,Metastatic
613ff4e7-977a-4ca9-8345-1abe7cac36bc.FPKM.txt,TCGA-ER-A42L,TCGA-ER-A42L-06A,Metastatic
e8ddf79b-1e5b-42a3-8fde-09b3d83b1805.FPKM.txt,TCGA-EB-A5SG,TCGA-EB-A5SG-06A,Metastatic
6c0fb168-4aa2-444b-9909-6437f0eab2a0.FPKM.txt,TCGA-FS-A1ZP,TCGA-FS-A1ZP-06A,Metastatic
0d2ee969-027b-4a7e-be4d-c44aec59c23b.FPKM.txt,TCGA-EB-A5KH,TCGA-EB-A5KH-06A,Metastatic
7ea8c723-ff72-45ea-ac8c-70e96722e2eb.FPKM.txt,TCGA-EE-A2MP,TCGA-EE-A2MP-06A,Metastatic
358bf424-d523-4871-9753-540d3297fccd.FPKM.txt,TCGA-FR-A69P,TCGA-FR-A69P-06A,Metastatic
6b5d1d9a-7040-4ddd-93dd-4b31b6ae5926.FPKM.txt,TCGA-D3-A2J8,TCGA-D3-A2J8-06A,Metastatic
ef7b049e-b764-4947-a6a1-206703e04316.FPKM.txt,TCGA-DA-A3F3,TCGA-DA-A3F3-06A,Metastatic
737214d3-8cd7-4ba7-b034-19cb7911ffa8.FPKM.txt,TCGA-WE-AAA0,TCGA-WE-AAA0-06A,Metastatic
09c85a64-8cb1-4c18-87f2-314275a2d4e9.FPKM.txt,TCGA-D3-A2JH,TCGA-D3-A2JH-06A,Metastatic
652b5f40-4ec8-43d3-9fa3-7ac5c0996a32.FPKM.txt,TCGA-D9-A1X3,TCGA-D9-A1X3-06A,Metastatic
3320f3dc-67aa-440c-a817-24f5a04f1a14.FPKM.txt,TCGA-FW-A3TU,TCGA-FW-A3TU-06A,Metastatic
ed8e9b9c-ca75-4129-87bc-60f595f5ac77.FPKM.txt,TCGA-LH-A9QB,TCGA-LH-A9QB-06A,Metastatic
0dc2d2e1-6336-49bd-8cd7-ba67cd13776a.FPKM.txt,TCGA-EB-A44R,TCGA-EB-A44R-06A,Metastatic
937699af-f9a2-4d72-b7b4-db8b8d858719.FPKM.txt,TCGA-RP-A693,TCGA-RP-A693-06A,Metastatic
056f709a-b06a-4002-a225-49e83205b26d.FPKM.txt,TCGA-BF-A3DJ,TCGA-BF-A3DJ-01A,Primary Tumor
7bbf1b68-9d46-40d6-82e9-50fada3763aa.FPKM.txt,TCGA-EE-A2M8,TCGA-EE-A2M8-06A,Metastatic
e74fe7f5-d208-4254-8a2e-1779c1c3547a.FPKM.txt,TCGA-EE-A3J3,TCGA-EE-A3J3-06A,Metastatic
ef6b7979-4c9a-41e1-9edb-07cb1871b0ed.FPKM.txt,TCGA-GN-A4U7,TCGA-GN-A4U7-06A,Metastatic
4e90ac2b-eece-440e-bbe5-161652cf329f.FPKM.txt,TCGA-D3-A3CC,TCGA-D3-A3CC-06A,Metastatic
cc113d46-62b5-457c-8716-5a16923372ca.FPKM.txt,TCGA-D3-A51H,TCGA-D3-A51H-06A,Metastatic
074f955e-0bcb-4252-990e-8864dc9beffd.FPKM.txt,TCGA-FS-A1Z7,TCGA-FS-A1Z7-06A,Metastatic
72bf36b2-fa31-4a8f-a324-463518fd8e2d.FPKM.txt,TCGA-EE-A181,TCGA-EE-A181-06A,Metastatic
a06cc484-3a07-4323-b5fe-360831971b76.FPKM.txt,TCGA-FS-A1ZS,TCGA-FS-A1ZS-06A,Metastatic
7b414ea9-1674-41c5-a0b2-5b1925ac9aec.FPKM.txt,TCGA-DA-A960,TCGA-DA-A960-01A,Primary Tumor
4ea99594-481e-4d33-9969-da0a90797d23.FPKM.txt,TCGA-EE-A2GH,TCGA-EE-A2GH-06A,Metastatic
ad59d43f-7feb-4b8c-bac4-7b93f52ab1ff.FPKM.txt,TCGA-ER-A19C,TCGA-ER-A19C-06A,Metastatic
e4af4599-f7c6-46e3-8ab8-93b97d41e9c1.FPKM.txt,TCGA-W3-A828,TCGA-W3-A828-06A,Metastatic
fe0b1b95-7834-46da-bd72-d0559cd945e3.FPKM.txt,TCGA-EE-A2GR,TCGA-EE-A2GR-06A,Metastatic
658a7453-f1b3-46a3-91d6-1b3381be782f.FPKM.txt,TCGA-ER-A19Q,TCGA-ER-A19Q-06A,Metastatic
9ee3535a-9b65-4a7a-b31a-6b3d75bbc30c.FPKM.txt,TCGA-ER-A2NF,TCGA-ER-A2NF-01A,Primary Tumor
62532090-07c1-4594-b38e-9d1b1df7a715.FPKM.txt,TCGA-WE-A8K4,TCGA-WE-A8K4-01A,Primary Tumor
0f5dcdd3-2e9e-41d1-88a0-e186519aae4e.FPKM.txt,TCGA-EB-A550,TCGA-EB-A550-01A,Primary Tumor
8196b793-3b97-44a4-b98d-9d63a31943ee.FPKM.txt,TCGA-FS-A1ZG,TCGA-FS-A1ZG-06A,Metastatic
51614d1e-0091-4949-901c-f254d551b518.FPKM.txt,TCGA-D3-A3C6,TCGA-D3-A3C6-06A,Metastatic
84757beb-52a0-4f25-9eba-ef6190d344b7.FPKM.txt,TCGA-EE-A2A0,TCGA-EE-A2A0-06A,Metastatic
03a96cd7-4547-4042-b92f-0aef82698204.FPKM.txt,TCGA-D9-A3Z3,TCGA-D9-A3Z3-06A,Metastatic
765c6ef0-79e9-48cd-a606-8d14245a751b.FPKM.txt,TCGA-D3-A1Q4,TCGA-D3-A1Q4-06A,Metastatic
36b016ef-ce29-408f-971a-2fb31e20e937.FPKM.txt,TCGA-GN-A4U5,TCGA-GN-A4U5-01A,Primary Tumor
574070ab-f411-4c9b-befd-500a718a3585.FPKM.txt,TCGA-D3-A51G,TCGA-D3-A51G-06A,Metastatic
6f8463be-e8ac-4f80-a520-7426b05c2774.FPKM.txt,TCGA-EB-A41A,TCGA-EB-A41A-01A,Primary Tumor
04bf8d40-508e-4574-aad7-6f161e42a98b.FPKM.txt,TCGA-EB-A4XL,TCGA-EB-A4XL-01A,Primary Tumor
f7246d38-3195-41e8-b31f-c7e8efbd16ee.FPKM.txt,TCGA-RP-A694,TCGA-RP-A694-06A,Metastatic
73006ea0-cf62-4360-ac60-c6dab6fb03b5.FPKM.txt,TCGA-EE-A2MJ,TCGA-EE-A2MJ-06A,Metastatic
6c23c1f8-53a8-4986-8423-71aef05bf8df.FPKM.txt,TCGA-FS-A4F4,TCGA-FS-A4F4-06A,Metastatic
12914204-196b-43a6-92b9-c398ab384fc2.FPKM.txt,TCGA-ER-A198,TCGA-ER-A198-06A,Metastatic
9943770b-b3e2-42c9-a286-85b558de7da3.FPKM.txt,TCGA-FS-A1ZQ,TCGA-FS-A1ZQ-06A,Metastatic
8bb67073-1031-4c88-bd65-4fa365eb1699.FPKM.txt,TCGA-BF-A9VF,TCGA-BF-A9VF-01A,Primary Tumor
e22379c0-59f7-47bf-b87a-1a967ff3fd25.FPKM.txt,TCGA-EB-A4IQ,TCGA-EB-A4IQ-01A,Primary Tumor
4abf84b3-437d-4d0b-890b-86d3ffee35d8.FPKM.txt,TCGA-W3-AA1W,TCGA-W3-AA1W-06A,Metastatic
b46583df-2e98-4507-a730-581cfe113900.FPKM.txt,TCGA-GF-A769,TCGA-GF-A769-01A,Primary Tumor
659ce4fd-18e2-47b2-b1ee-54027dbbdf0c.FPKM.txt,TCGA-D9-A4Z5,TCGA-D9-A4Z5-01A,Primary Tumor
3726c72e-92df-4c81-ba80-86a1ce8e3e36.FPKM.txt,TCGA-ER-A1A1,TCGA-ER-A1A1-06A,Metastatic
6e9f82ab-9b49-4a04-8aa5-b32d4c558b24.FPKM.txt,TCGA-FS-A4F8,TCGA-FS-A4F8-06A,Metastatic
fa750303-f573-498e-9678-9644ae5ebf86.FPKM.txt,TCGA-FS-A1ZY,TCGA-FS-A1ZY-06A,Metastatic
3630c1c8-db3d-47fb-8770-144a7a56aeae.FPKM.txt,TCGA-WE-A8ZO,TCGA-WE-A8ZO-06A,Metastatic
c8415aa5-13a1-4a37-b9f3-2fcf48dbe411.FPKM.txt,TCGA-D3-A8GV,TCGA-D3-A8GV-06A,Metastatic
6ef5f827-0f6f-4fb1-bb78-171b60214603.FPKM.txt,TCGA-EE-A2GJ,TCGA-EE-A2GJ-06A,Metastatic
c242255b-b368-4f60-9c67-00365f202461.FPKM.txt,TCGA-EE-A29X,TCGA-EE-A29X-06A,Metastatic
ca32f4ac-2a6d-4b36-bcaa-b5904521f6ed.FPKM.txt,TCGA-EE-A3AF,TCGA-EE-A3AF-06A,Metastatic
3e4896ea-6901-4fbb-b11b-38c9afde02df.FPKM.txt,TCGA-EB-A3XB,TCGA-EB-A3XB-01A,Primary Tumor
92020ebe-72a5-4ccd-8c42-713a0dc51866.FPKM.txt,TCGA-D3-A3CB,TCGA-D3-A3CB-06A,Metastatic
08a7113b-b25a-46ea-95e9-d105af238af4.FPKM.txt,TCGA-EB-A4OZ,TCGA-EB-A4OZ-01A,Primary Tumor
08e27434-3936-4136-aad6-60be8846f50b.FPKM.txt,TCGA-EB-A6L9,TCGA-EB-A6L9-06A,Metastatic
f335c8a3-b46f-4501-84fb-a8d5c681221d.FPKM.txt,TCGA-D9-A149,TCGA-D9-A149-06A,Metastatic
19ad10e2-bcfe-4b8a-ba4e-1b59f352050e.FPKM.txt,TCGA-ER-A19M,TCGA-ER-A19M-06A,Metastatic
53b60851-8c20-4407-b20f-864ba4300c10.FPKM.txt,TCGA-FS-A4F0,TCGA-FS-A4F0-06A,Metastatic
28b9db81-0037-470e-b0e7-204f74b0dc10.FPKM.txt,TCGA-FR-A8YD,TCGA-FR-A8YD-06A,Metastatic
ffc004ea-3ab7-41fb-9f49-d1cf8081d982.FPKM.txt,TCGA-RP-A695,TCGA-RP-A695-06A,Metastatic
d0eaba14-8071-4d7f-959b-8040cb89dcc9.FPKM.txt,TCGA-EB-A5SE,TCGA-EB-A5SE-01A,Primary Tumor
fc163e29-39e5-4064-ab4f-ba741ac115cc.FPKM.txt,TCGA-HR-A5NC,TCGA-HR-A5NC-01A,Primary Tumor
